userId,movieId,rating

432,6935,4

201,21208,2

271,603119,5

597,37056,5

338,556803,5

457,582570,1

808,628,3

24,81390,4

808,290764,3

864,454458,1

508,10009,3

986,20352,2

1114,1807,3

553,11129,3

321,28874,1

19,6963,3

42,11916,4

578,657,5

41,438799,5

1000,10349,5

556,13285,4

296,21316,3

1079,84306,2

705,10413,5

1079,11950,2

470,347123,5

518,13092,2

1295,449415,1

958,9620,5

313,1857,3

504,280391,3

677,8067,2

966,4550,3

1244,97899,2

490,483202,1

982,27429,2

674,9778,2

1072,10681,4

829,22804,3

497,74387,4

1017,15265,2

768,1213,5

643,11577,3

394,515911,2

926,777270,1

156,13633,4

1285,13333,2

598,351339,1

768,364067,4

1280,13570,5

142,327331,5

105,1164,4

1174,318846,5

1309,3001,4

204,20271,3

619,177271,4

128,244264,3

461,11317,4

15,1422,5

943,9519,1

434,537059,1

930,10156,5

1032,17835,5

869,11170,5

301,16869,4

677,342521,5

1032,15159,4

880,48303,5

669,527,2

224,25253,1

1173,11509,1

365,203835,5

1175,24807,1

435,13155,4

904,257091,5

739,394741,3

1032,301804,1

324,14337,2

712,89673,1

365,1594,1

575,277834,5

244,4710,3

1233,42194,4

338,178915,5

880,628900,2

569,836225,2

653,665,4

624,59108,2

432,25468,1

1054,7553,3

646,157351,3

1059,484437,2

850,350499,2

140,649,3

569,36040,1

150,10951,1

129,20558,2

784,612706,4

184,649409,3

677,571495,4

956,420809,4

627,9086,3

1206,4256,4

23,539537,5

970,22051,1

1082,300602,3

1306,329865,3

1006,129139,4

2,9944,5

1326,10625,1

168,1362,3

1051,156700,3

1154,8909,3

982,49040,2

1000,511987,3

627,286987,3

734,339877,3

330,82693,4

638,10136,1

803,513576,1

185,632931,1

734,2654,5

495,1978,4

1195,16119,4

508,75258,3

154,444705,5

982,561,5

517,23398,3

47,8095,1

142,5680,4

1147,26691,3

808,164251,1

1269,11013,5

43,749274,2

2,14556,2

643,37725,2

806,693113,1

106,16538,1

51,831946,4

908,289153,2

462,70006,4

1251,31417,1

947,500,4

439,25955,4

1003,49026,5

1026,258284,4

1060,399031,4

1218,11247,4

836,319340,1

362,1052,2

1173,387893,2

66,236737,3

1067,13751,1

36,11216,1

1305,64682,3

886,298250,3

933,175574,5

768,16,5

69,673,4

142,317144,2

362,44982,4

905,12900,3

1168,64,5

1108,15171,1

1280,426238,5

492,332704,2

743,13191,2

184,338953,4

152,127521,4

1154,9770,3

487,58,5

313,61979,5

285,644583,3

1170,11527,5

680,419743,5

352,454640,1

380,51991,5

220,717728,2

569,15577,5

910,14646,3

450,412117,2

89,11549,3

1309,57114,1

502,10985,1

803,651881,4

630,5718,1

678,15070,3

943,72190,1

1060,10015,2

1152,58013,3

758,4478,4

861,500919,4

916,11007,2

1296,205584,1

1094,693,2

496,30959,4

970,40817,1

1088,11676,3

1126,461992,5

910,11337,2

916,40794,1

65,10428,2

1047,254302,5

1147,116741,5

554,56648,2

1159,9488,1

586,11602,1

703,168138,2

1059,57800,2

838,435366,5

17,136,3

623,9359,5

792,13635,5

861,3933,3

502,12528,2

385,181283,1

605,10839,2

142,424781,5

1268,10530,3

933,18240,5

504,86467,5

348,436931,5

66,39414,2

861,36298,3

1308,286567,1

1284,11008,3

1067,59421,1

353,351964,3

988,2791,3

773,10552,3

6,375262,1

1308,3989,4

450,615177,4

1088,256835,5

1102,8467,3

60,10723,3

2,150202,5

291,10362,1

1026,2642,5

630,11909,1

829,347126,4

278,16563,1

201,22855,1

569,9815,3

394,1966,4

733,9415,5

220,726684,2

988,433630,2

51,446354,4

158,403509,5

394,38317,1

132,11361,2

347,870,2

1330,44018,4

1079,11880,2

328,7552,5

974,3594,4

1059,15947,4

627,454,1

260,522406,2

349,606154,1

1315,10122,1

587,458342,5

254,411626,5

652,12093,2

233,667869,4

157,392142,2

168,254194,2

781,262338,4

1190,39053,5

508,681,4

301,430231,1

80,15393,3

184,600,2

142,24099,3

1001,25376,1

142,9091,4

1200,12163,5

1051,500475,4

1233,384677,5

1309,587693,5

979,68924,2

184,4727,2

937,51999,1

1268,531876,5

233,556984,3

638,72570,4

961,11888,3

630,76535,2

764,1956,5

152,15566,3

1123,113947,3

739,20414,1

459,414,3

663,38528,5

1154,10586,1

1034,265195,4

958,25132,2

462,13531,5

578,11917,5

471,14114,5

418,1248,3

509,257440,3

469,375355,3

219,348765,4

1317,579974,5

1268,11656,5

1195,136403,4

916,397517,3

792,995,5

1012,5203,1

493,1548,5

219,2255,2

387,80389,2

571,295699,3

324,6440,5

1310,12400,3

1175,600354,4

145,2623,3

108,13127,4

1325,2767,2

891,425972,2

309,3777,3

465,567971,3

106,19277,1

754,10295,4

50,475430,5

267,1933,2

897,10348,5

322,627725,5

8,602734,1

23,109410,5

432,505954,5

1320,10938,5

576,51170,3

813,3489,1

24,2841,2

497,19901,3

283,15709,1

1194,482321,3

791,524348,3

1233,22947,2

681,6073,2

695,417812,3

632,277,4

923,8944,1

1195,9592,3

378,12160,1

276,25623,4

1072,8438,3

439,224141,4

1154,9280,2

156,845,4

1159,384018,3

500,567797,3

588,302401,5

286,393624,5

868,33,4

2,11426,5

1285,483980,5

434,46138,2

260,9667,1

1199,339984,2

461,9954,4

283,104859,3

8,1632,2

91,51925,5

219,9669,1

1126,503125,5

482,11886,4

220,694919,2

733,11,2

1088,11878,4

806,10336,4

261,41283,1

653,9346,3

986,20526,1

1060,9080,1

496,432087,4

256,15983,3

89,47909,5

1051,567,2

1115,800497,5

586,455839,5

791,527246,5

597,10010,2

53,200713,5

560,76812,5

865,438650,5

764,419635,5

866,483104,2

759,2069,4

674,9655,5

530,425591,1

916,13680,3

1175,10048,2

375,231001,2

1230,586461,2

375,449756,3

132,4484,2

89,31522,4

1166,5994,5

325,408381,2

1177,11443,2

666,21641,1

422,39451,2

78,256924,4

683,65057,4

632,4808,5

438,11026,3

136,325348,5

754,50531,4

127,179150,5

560,4012,2

1222,254128,1

1140,2044,2

1319,351809,3

191,489,4

1006,1909,5

386,13403,2

663,1626,2

66,568,2

1306,9281,1

100,76726,3

880,415132,5

922,1408,3

1279,46195,4

163,10452,3

1269,157820,2

669,9104,4

15,198375,3

605,427641,2

1013,111190,3

821,111,5

1051,421658,1

685,11712,4

324,780382,3

78,19173,3

1108,25606,5

1051,307103,2

814,467,3

681,34942,3

348,9576,4

624,9621,4

1159,60175,2

324,10742,2

714,809,4

1237,245473,3

587,9543,2

685,77663,5

660,17169,1

353,28966,4

502,49517,5

388,1713,4

829,394830,5

283,587272,5

1262,46705,2

556,791373,4

453,267860,2

791,217,5

129,10999,1

863,11615,5

193,10137,1

863,14295,4

1330,18086,1

666,253,1

1023,10729,3

1190,4886,4

291,8697,2

995,363676,2

966,653744,4

600,277685,2

1001,616037,1

979,50393,5

265,336000,4

157,489245,4

745,15671,4

320,11446,3

1328,43552,2

891,539181,1

1130,5698,5

254,360638,5

506,82633,2

244,24752,5

933,680,5

701,270938,1

486,796,5

91,241771,4

1023,9286,1

1067,208277,4

576,8583,5

386,488113,3

178,577242,2

966,447200,1

217,833425,3

646,412546,5

129,5851,5

701,259693,2

497,20246,2

946,2487,1

256,2080,1

219,14976,3

604,431075,3

1169,4241,4

348,13475,4

623,177221,1

58,9678,1

587,379170,3

803,516850,1

1034,2760,4

1241,11282,3

915,204922,1

23,337339,5

220,11832,1

705,359983,3

204,740925,5

322,829560,2

320,10895,5

352,11281,2

652,348060,5

1241,12493,5

156,401478,1

660,271397,5

970,48175,3

1190,208763,5

348,252680,4

643,522478,5

457,13249,5

150,522417,3

78,36643,2

1129,9437,5

953,4552,2

95,186759,5

326,49014,5

233,10483,5

895,228066,4

973,9339,3

199,50619,1

349,665828,4

1123,341077,2

532,202575,2

762,278924,2

752,111083,4

1152,124459,4

399,3090,5

106,558582,2

405,11710,2

979,8923,5

85,642885,3

821,13466,1

1088,18320,4

496,430365,5

923,13803,2

759,85889,5

775,41665,1

310,10830,1

1205,6644,1

1208,171274,5

728,42726,3

549,152601,4

201,689723,2

660,11517,2

482,135397,2

731,70577,5

78,457041,4

1024,35626,3

923,30020,4

401,270010,4

616,14138,3

1194,18162,4

1261,282069,3

549,20701,1

588,403,2

262,492188,2

807,703771,5

257,663870,5

193,58857,3

360,469,1

923,367147,5

152,324744,5

741,43919,5

492,440596,4

588,149870,1

1279,14370,1

1006,27581,3

944,3309,3

180,660000,5

58,11702,2

882,10021,2

152,9820,4

402,63492,2

1322,306943,4

782,11971,1

571,963,3

605,11884,1

803,22881,5

646,11817,4

567,9759,2

1114,73937,3

762,150,5

769,40342,2

201,360920,2

731,265189,2

1173,20620,4

1194,752505,5

70,780609,1

1167,410117,1

472,11592,4

469,16638,3

1216,154030,5

1309,526,2

105,13435,1

335,11463,4

278,4584,5

695,267,1

283,96,1

191,525657,3

49,68341,4

751,3033,5

467,586940,4

1166,670429,5

627,378,4

465,320028,5

908,229297,1

489,342281,4

1190,474331,5

128,10208,3

1194,118,3

1181,176068,2

525,115283,1

1179,239566,4

212,487670,2

42,712454,1

869,13067,1

769,10451,3

202,242224,5

741,9062,4

313,48289,4

687,12662,5

378,12924,1

11,9268,3

462,1690,3

874,81836,4

714,50321,2

555,3116,5

714,10386,3

1099,566525,5

552,217923,2

977,11003,2

1288,44706,3

1199,431693,3

142,554241,1

728,355506,3

1175,5781,3

783,8512,3

111,348537,3

168,10147,5

395,3086,2

556,48034,3

653,10973,1

525,15035,3

678,59570,3

1285,65229,4

256,613504,1

743,710,3

338,339987,3

254,11929,4

257,33909,1

1290,22302,2

1158,581392,3

17,8327,2

653,628917,2

324,241554,2

995,886,5

390,241842,5

509,167581,2

436,2140,3

750,9322,2

775,86825,5

132,71254,5

149,62214,2

773,244506,2

867,84336,1

256,172,2

23,11077,2

893,9946,4

738,567189,1

544,773655,5

1013,11165,1

492,51447,4

184,14637,4

666,10623,5

1254,12103,1

1284,10025,5

284,27573,4

769,10922,4

394,337404,3

687,733156,2

1319,11804,4

178,22728,5

1190,377264,2

324,5780,5

508,544510,2

1179,116811,1

586,9067,1

271,1585,2

881,837,5

108,404378,1

387,10139,4

489,413279,3

674,13027,1

43,334522,1

532,19236,2

157,667257,1

1154,44147,2

509,400650,4

867,41664,1

808,10536,1

874,11296,3

434,454294,5

178,10421,3

669,51588,3

1094,93289,1

1328,12335,4

616,614427,5

977,615,4

1281,4476,4

1174,45535,1

1166,290250,3

467,285783,4

1126,6415,4

695,258322,4

1181,1494,4

511,156547,5

570,10632,3

1290,367544,5

829,10198,5

489,11177,2

908,520765,4

8,597890,1

807,113148,2

407,29917,2

436,27205,4

714,9441,3

283,11336,1

1050,49022,1

461,1819,4

1049,11588,2

256,16866,2

487,794,5

728,2666,2

952,16858,4

558,2084,2

1013,2657,3

506,7512,2

660,11082,1

500,41515,2

586,533444,2

127,254375,5

566,474764,5

17,20306,2

759,87421,5

375,9513,4

1310,5206,5

1135,11708,5

733,59962,1

322,7555,4

420,17612,1

93,119450,2

759,404733,2

722,45132,2

966,12705,3

168,9315,4

908,35690,3

966,2755,3

666,432301,3

267,232,2

310,364111,2

777,297,2

438,429197,1

895,10655,1

207,15774,2

1094,11687,2

714,940,1

261,20187,2

154,376659,4

341,491418,3

1108,99861,1

310,232175,5

24,429203,5

208,111440,1

817,9582,1

500,238636,3

926,579047,3

23,115348,3

219,26022,5

46,588001,3

718,8656,4

670,121,1

66,420821,5

182,55787,1

1198,445571,4

398,14624,5

385,476926,3

505,10837,5

227,50839,3

1213,55301,3

19,1534,3

284,198277,1

965,11787,2

1162,399055,3

1098,265189,2

854,490132,4

947,11457,3

808,492452,5

223,9558,3

1095,192577,1

292,351339,3

1263,1640,2

1274,13813,5

1231,17908,4

322,219,4

861,38970,3

286,8975,3

49,11951,3

1150,54441,4

846,51209,2

944,597890,2

553,45649,4

350,9966,3

129,382614,5

967,14254,4

1162,1818,3

578,242643,5

133,219572,2

642,45094,1

518,11520,2

675,72105,5

578,985,2

707,6023,4

392,666750,5

670,31417,5

784,4593,1

1028,468,4

411,991,2

157,36648,5

140,11199,1

903,9873,2

1329,242090,4

299,18147,4

648,9877,5

56,7304,4

1049,24021,2

78,1389,3

137,4961,5

30,1266,3

377,2085,2

528,6973,1

81,301372,4

629,72477,1

123,698,2

118,486520,2

1205,583689,5

601,9431,1

929,449756,4

1153,559907,4

772,212716,5

43,13079,3

962,10934,4

888,666243,1

524,912,3

1329,14611,4

746,5482,4

1114,640,3

559,428449,1

844,10571,5

991,13497,4

1206,9086,2

911,11482,1

169,107985,1

64,23759,4

1030,9331,3

1052,16995,4

665,301337,4

977,11804,3

331,8831,4

409,10212,5

429,550776,1

683,2163,2

533,11827,3

326,10086,1

723,371638,2

618,534259,4

1034,13751,2

459,127533,5

620,9740,1

220,747687,1

309,10588,3

254,10631,3

11,408540,1

219,16614,3

419,26390,3

1057,256924,4

951,301365,3

162,30689,3

129,20410,4

79,9429,2

574,19064,5

699,10861,2

428,2755,2

1128,13928,2

599,10247,3

35,34647,5

1138,61012,1

682,581389,1

871,8870,3

873,3085,3

808,463319,1

879,580175,5

200,377264,3

379,38262,1

1040,587693,5

170,378108,1

32,766507,4

356,10668,1

171,515741,4

788,20367,2

208,516632,3

1034,13570,1

587,8204,1

182,10803,5

1077,1630,2

176,4169,5

506,11317,5

350,71864,1

194,216769,2

421,31011,4

351,24253,4

650,619278,4

1002,10995,1

682,48231,1

1231,71552,4

505,769,2

629,11235,4

1295,779047,2

703,8428,2

516,663558,4

505,401561,1

1067,558582,5

590,85041,5

240,419499,4

280,250235,1

452,13320,1

1280,1727,2

703,10307,3

350,13243,2

1258,615774,3

78,12900,3

623,1587,5

875,76341,1

1254,15653,2

750,38757,1

861,409297,1

926,10756,5

165,157360,3

198,9085,1

568,2788,2

118,14325,4

578,617762,2

40,18197,1

697,4688,1

1254,712,3

156,10647,3

949,15567,2

1083,379291,3

784,1825,3

166,419635,3

1211,823855,4

181,10400,3

157,1628,3

407,5,5

879,14873,3

463,12610,2

385,811634,2

965,209249,5

129,429210,4

510,47653,1

953,705861,1

1209,22798,5

788,8271,5

1264,13189,5

530,12516,2

452,291351,4

426,2274,3

827,508933,4

1142,467673,5

238,80585,3

671,248933,5

775,581600,1

1266,13824,4

535,787428,1

181,507569,1

198,27573,2

695,16061,1

432,247218,2

58,291870,5

244,454294,4

1079,599521,2

1214,443009,3

284,9896,1

429,10223,1

1277,12819,4

1052,1721,4

409,15600,1

873,64,5

1063,13377,1

244,13413,1

165,575774,2

1162,9819,5

106,244610,1

1258,15167,5

1147,14070,2

588,489999,2

228,11544,5

326,15035,2

1171,15092,2

817,17281,2

962,689723,5

308,341006,5

602,488623,1

1150,28978,1

1141,38396,2

1166,13850,1

387,1125,3

1289,892153,2

545,852448,5

850,11041,1

1079,338952,5

1133,394684,1

420,387592,4

1223,429174,2

785,53399,5

169,286519,3

790,8827,1

1206,9504,5

264,454283,3

194,8691,3

567,15856,2

669,11880,1

1241,378064,3

539,12520,3

677,671583,3

227,119675,1

1289,32613,1

1286,17443,4

533,6488,4

200,56903,2

458,252512,4

248,474764,4

275,44009,2

1316,4180,3

1076,10294,5

874,140212,1

225,9609,2

976,11856,2

787,23160,5

787,11104,4

298,51828,5

420,36897,4

1225,11559,5

567,19286,2

1000,6968,5

157,287947,3

976,437036,2

225,701175,2

560,411144,5

669,115283,1

916,438259,5

855,6069,3

1231,8839,3

1235,9711,1

621,3073,3

14,10280,3

236,237756,2

339,16320,3

398,571,5

873,24122,1

385,14223,2

623,57825,4

854,19344,2

660,610150,4

79,278924,5

924,167,1

1024,460668,4

1274,831946,3

218,41662,4

75,19542,3

1306,11674,5

790,8913,2

427,575604,5

583,704264,4

225,4421,1

916,9285,4

908,97430,1

636,458220,3

165,38410,4

11,515841,4

642,183011,1

96,2185,1

1306,2116,2

56,603661,1

1198,1406,4

990,13820,2

924,9687,1

15,53010,4

1019,9884,1

967,11450,2

786,255157,2

78,164,4

64,270487,4

321,4518,3

623,14448,1

670,474354,5

444,324744,5

350,55846,3

430,77877,3

843,300467,4

104,136403,1

1152,19165,3

23,12902,3

46,4972,3

937,381283,3

844,15859,3

32,499726,3

45,15804,2

954,3682,2

238,1049,2

444,8289,5

719,346687,3

1138,11093,1

1079,26263,3

559,323661,3

100,403450,3

228,473033,1

377,8016,3

459,10957,1

691,761053,5

1166,364111,2

205,430,1

1211,405775,3

430,39101,3

40,501633,4

494,464504,3

225,24740,1

260,16,2

590,15251,2

483,13042,1

803,926899,1

684,551238,3

72,164457,3

1083,18269,4

220,185,3

1211,12220,1

897,10705,5

430,98,1

1030,484468,5

505,49687,4

939,34746,2

441,437033,3

194,800510,1

1035,452557,3

229,11042,3

962,241863,4

808,627,1

307,15392,3

1203,408220,4

528,390669,2

1105,340485,4

1076,3084,5

129,413644,5

1254,38684,4

1079,17681,2

960,14069,5

1114,340481,2

1246,768334,1

739,332704,4

618,47854,4

415,33954,3

889,15157,1

1243,11328,5

1018,367544,4

1273,275601,2

410,427900,4

908,154512,5

1166,10297,2

566,360606,2

786,618162,2

560,36557,5

3,13027,4

954,96724,3

65,347754,2

521,393,2

1174,66129,3

208,13682,4

1114,522518,1

310,88273,5

194,79218,2

419,442064,5

1152,440918,2

545,520763,5

238,2750,2

419,408381,2

401,19384,5

244,11300,3

64,10127,5

803,410314,1

1077,1690,5

675,460458,3

1138,5781,2

91,2493,3

1298,660000,2

820,4982,2

1000,468198,3

1164,13159,1

100,995,2

1070,9317,4

1223,58431,3

897,8856,3

884,2029,4

788,9778,1

484,780154,3

890,12227,1

1169,293863,5

703,82702,5

371,222936,5

67,749274,3

741,140870,2

164,27275,4

485,25853,1

328,340677,3

870,10753,3

244,42446,4

270,14869,1

842,799546,3

1198,346709,1

238,14442,5

117,65215,5

968,543343,4

298,4614,5

990,10157,5

118,173897,5

962,826749,2

566,40096,4

1018,442065,3

322,16161,2

593,60308,2

1032,15997,5

419,10765,3

1105,451925,4

968,21778,2

953,238628,5

1035,435129,4

286,14609,1

1030,829560,3

937,172,3

574,277355,4

844,77495,3

13,602063,4

871,45610,5

605,15003,1

1022,10587,3

217,296360,2

1035,8884,1

331,491584,2

772,3019,3

438,7007,5

669,599,1

419,9560,3

808,5916,2

804,9664,3

795,204082,2

189,1949,2

623,642885,2

900,449749,3

13,18438,4

944,3594,2

1243,150,1

506,9319,2

91,9290,3

1206,9906,4

684,10198,1

1164,11075,4

602,319995,2

602,4722,5

410,27205,1

321,577242,1

875,13641,5

58,595985,2

37,24940,5

1263,13713,4

130,432087,2

553,1987,4

432,262841,2

764,461130,4

740,2652,3

428,157354,5

903,296065,4

518,4256,3

606,517088,4

233,599845,3

148,303,4

1001,290595,4

1018,68726,1

539,351964,5

629,696,3

500,325173,3

392,61630,2

459,20068,2

209,438145,3

648,1969,3

599,182219,1

660,270946,3

307,18298,4

351,461928,3

242,169209,2

1128,11631,1

351,619979,4

965,227348,2

1176,121875,4

937,109451,5

1011,578908,4

970,5966,4

697,140222,3

296,532,1

236,46705,5

741,520900,2

842,15588,5

1308,338676,2

651,376659,3

953,331583,2

194,19413,3

23,522478,5

75,839,5

829,264644,2

229,1578,3

621,8053,1

1231,483983,1

67,269149,5

1273,11056,4

1235,16620,3

854,395763,4

483,440708,3

524,75780,2

797,230179,3

1263,44945,4

960,365045,1

421,9016,5

660,11851,5

699,14926,4

104,15983,1

804,38528,3

1176,10632,2

219,8944,3

521,71254,2

523,459992,1

962,297222,1

699,420634,3

310,432613,4

1,581392,5

192,921655,4

643,397517,5

200,312669,5

401,674944,5

326,13924,1

884,400928,5

937,502292,3

209,28941,1

362,8649,2

1294,343674,5

409,468219,3

169,82532,1

916,1698,5

669,886,1

718,10195,1

648,79371,5

1188,423949,5

620,11324,3

583,5559,3

787,284052,1

1030,301846,3

212,83186,5

1070,265016,1

1011,11060,3

485,656563,3

1246,296524,3

1308,508664,2

1263,10017,5

817,172385,2

1007,10386,5

1273,24548,2

941,19724,2

79,768520,2

586,11065,3

37,281957,2

965,575446,2

1290,395458,1

1057,57214,3

351,11808,4

430,82684,4

383,11807,3

966,7484,2

1168,293646,2

516,35052,1

244,14326,2

166,923,1

500,12145,2

733,612,5

566,59981,5

695,12121,5

96,313369,2

285,271110,2

602,639933,2

483,9096,1

1019,10238,5

1018,688,4

192,302699,2

681,9574,4

254,226448,2

905,9475,4

1095,76543,4

669,325348,1

606,594,2

764,1995,3

1098,16804,4

1,203101,3

407,352173,1

842,327331,4

337,16395,4

1264,549,4

1150,211052,2

990,340102,2

200,332270,1

381,509,2

100,11589,3

162,712454,3

438,7233,2

104,16305,5

1015,755,1

552,10779,3

754,9732,5

124,40794,3

1309,9387,3

405,5924,4

804,503,4

166,238713,4

587,200727,2

1153,14628,5

872,552,3

72,28597,3

410,11164,2

428,153,1

750,520172,4

46,547388,3

1250,141052,3

194,254302,1

410,64847,2

32,57201,3

989,321258,5

124,474331,1

583,14871,3

1034,25642,5

236,722778,4

1329,585244,3

772,338766,5

1007,15657,1

401,111,1

567,353486,3

299,411741,3

1186,11901,5

75,458737,1

660,438674,5

875,39148,3

1098,12889,2

553,17047,3

857,3767,5

953,653,3

1213,324670,4

48,11091,2

954,109421,1

218,10780,2

137,592480,5

1085,63700,2

1007,272435,1

602,583083,4

285,11633,4

321,11418,5

539,287689,3

148,9838,5

707,411405,5

32,13154,5

205,2576,3

212,13492,3

1211,13363,2

171,10295,1

1231,39957,2

1147,10150,3

409,9023,4

66,291413,4

739,505262,3

897,336050,4

304,13203,2

1024,13051,5

669,295151,3

421,10112,2

243,507076,5

900,11144,1

1231,311539,5

795,705,1

599,102780,1

258,32390,3

243,16562,5

1141,14295,4

773,76617,1

1322,10134,1

732,2057,5

200,1491,4

1105,205584,5

10,360737,1

439,12192,1

164,167073,2

911,14746,2

1277,432527,4

1199,568300,2

606,725201,5

254,14811,1

33,13855,1

326,398929,3

636,381719,3

96,68728,2

706,5336,4

606,24016,2

1273,44249,2

143,418078,1

309,2028,5

1243,13528,3

1309,11673,5

198,9665,3

1168,11030,3

686,16820,3

586,18781,5

1076,620,2

911,2360,5

654,9361,4

257,198210,5

11,2614,2

790,46838,3

595,21866,2

843,8987,4

1102,14807,5

441,376867,3

1076,277368,1

328,98567,3

131,341744,1

870,15512,2

227,4495,1

764,3595,5

1235,395834,3

1308,61667,4

552,14433,4

493,1725,1

123,145247,3

1210,2610,2

1205,3877,3

15,2662,3

106,585,2

23,49992,1

595,250546,1

343,11362,5

244,538207,2

1214,2671,4

322,567971,2

432,944,3

356,443791,4

411,11517,2

465,9416,5

51,288171,4

1142,274,3

219,529106,4

781,26638,1

122,40342,4

719,27414,3

229,259954,5

326,424488,2

100,535544,2

874,14913,4

1259,6466,4

16,9445,2

402,9079,1

1316,316727,3

772,39102,5

1295,916,3

566,496967,3

1141,602609,2

587,53182,2

842,352492,3

286,13668,1

1049,339877,5

629,290250,1

718,26900,5

1133,58547,3

650,518158,1

48,10589,4

398,1923,1

222,5123,1

426,601666,4

392,78698,2

590,268896,4

387,174675,4

1273,23410,2

410,357096,4

1001,517909,1

785,467632,1

1176,1250,4

843,52345,5

166,166076,5

627,384500,2

307,30018,4

1035,11259,3

526,10742,1

642,17187,1

949,43539,5

1089,244786,4

430,17159,3

1117,338768,4

1018,241554,2

699,10671,1

518,8818,5

521,76489,3

875,341174,5

857,8963,5

337,1802,2

117,6644,1

350,60309,2

1095,595975,1

407,100042,2

539,523773,4

1225,1247,2

1128,662,5

889,655082,5

1195,175,2

962,9542,4

707,183,1

654,22832,5

650,9669,2

968,15362,3

223,11153,3

817,10426,1

122,9417,4

1210,10138,4

1254,440762,1

371,52214,3

1198,323368,5

256,13448,2

803,13378,3

797,127560,4

719,440597,1

1142,592350,5

593,693,5

272,18086,1

182,15999,3

754,6418,5

1024,37834,3

947,11661,1

564,11782,5

439,12665,4

122,11453,5

1070,10642,2

146,10775,2

308,72213,2

129,14161,4

409,11683,3

1040,41171,3

1015,19912,1

218,615667,1

1156,580532,2

636,69798,2

1063,11468,3

1040,763149,2

10,89492,4

593,581859,3

66,143,5

1251,429662,5

1143,412105,3

1002,39103,1

383,320007,4

24,50838,3

212,37534,2

1176,984,5

212,632931,3

448,20850,2

939,774825,5

1000,132344,2

96,20156,2

1195,568124,3

308,18736,1

803,523781,2

657,227156,5

391,1499,1

564,13333,4

903,10433,4

398,500682,4

257,2457,1

